tweet	label	language
عمل يليق بالحمامة البيضاء 💕💞💗﻿ '	positive	ary
hacha si daouda wach hna nkouno haka	positive	ary
اويلي اش هاد العجب ياربي السلامه'	negative	ary
machi mochkil mais akhti rah matat3arfi dalem man madlom ila kan vrai lah ychafiha ila kan film lah yhdiha hada makan	neutral	ary
fakertini 3andi wa7ed sa7bi 3roubi en vacances en ce moment 3andek hahaha msawer m3a nejma dial tom cruise 😂😂😂 goultlo tafertih 😂😂😂	negative	ary
ach katgoli britiha dir lik hafla heda bab darkom hhh	neutral	ary
أولا وقبل كل شيء أحبكم في الله وأدعوا لكم ولملكنا وكافة الشعب المغربي بكل الخير كلما دعوت لنفسي و أهلي '	positive	ary
"اللهم و اصلح بطانته وخذ بيده واعنه على عمل الخيرات.""""""""""""""""'"	positive	ary
ewa yal maredd lihdar m3akk golha liya o ba3addd	negative	ary
هذا استغلال !!'	negative	ary
فاجتماع المجلس الإداري ديال المركز الجهوي للاستثمار فجهة بني ملال.. تعبئة لتشجيع صحاب المشاريع والمقاولات فالمنطقة وها التفاصيل,	neutral	ary
ila kant ibtissam ah msta3dine	positive	ary
mafakartich danya wa zman hada alahoma la chamata	negative	ary
l show li kan la 3al9a madertch tamanyaton	negative	ary
نعم نحن نعيش ازمة تربية. وازمة مجتمع. وازمة تربية القيم. بالطبع. اننا نعيش كاننا اعداء . نعيش ازمة اخلاق وقيم. ونتربا عليها ونورتها. '	negative	ary
hemza bghit wa7d trbouch dyal lebda kat3rf chi wa7d mzyan	neutral	ary
تحياتي لرئيس الحكومة عبد الإلاه بنكران'	positive	ary
تحليل رائع في الصميم'	positive	ary
حبيبي وقلبي ونور عيوني انت ياوسيم '	positive	ary
pamela andeha sadikha lia hiya li kayhdar aliha maa abasse w reslate lih lbonnet cadeau	neutral	ary
أفضل لاعب في عبر التاريخ'	positive	ary
awediii la flakher gharja3 lhadrtk chi kikarhk f chi ba9i ghir infollow ra 9rriiib inchalah	negative	ary
fin hiya had majala	neutral	ary
المسلمون يحاربون بعضهم البعض '	negative	ary
hanane bent bladi olehbiba diali taj fo9 rassi	positive	ary
ghir semhi lya a hbibti tt 🙏🙏😭 wlh ma kdebti lkhedma salat m3aya o 3ad chi 7wayj akhrin tzadoni an chref 9bel exo 🤣🤣🤣	neutral	ary
حنا المغاربة والله مكنسواو شي ريال في هده الدولة	negative	ary
هده شروط قاسية سيما في حق لعبين اجتهدوا ودافعوا بكل استماتة عن القميص الوطني مثل حمزة منديل و النصيري و بوفال. '	negative	ary
لي دار هاد لمونطاج ولله تا سرو الحبس. كيطنزو على بنادم نية ويضحكو فيهم الشعب بنادم مريض عطاه خاطرو يلوح هادشي أمنيتي شي نهار نطيح فشي صحفي شماتة'	negative	ary
hbiba lihata video fans lhanane dokhli l9anat dyalha ghatchofi laha video khol lhanane obayna ha9da 3la ihab	neutral	ary
،استغرب لهاذ السياسية خصوصا و ان شبابنا يعاني من البطالة و الفقر '	negative	ary
ach kayn albnat mafhamt walo	neutral	ary
hhhhhhhhhh ibtissam al malika watb9a al malika did f al 7ousad hhhhhhhh	positive	ary
ناقشو أفكارها السياسية وخليكم من هي إمرأة أو صوتها أو أو	positive	ary
هذامن بين الأسباب التي جعلت ترامب يعترف بالقدس لإسرائيل. هذا الشتات وهذه الكراهية بين الشعوب العربية'	negative	ary
kanit top hamdolahghana kilchi aghanih o aghani nas tanyaitsaltana sara7a	positive	ary
اللهم بعزتك وجلالك العظيم احمى اولى القبلتيين وثالث الحرميين'	positive	ary
العماري يدافع عن التجارة هل نسى أن اكثر مبيعات رأس السنة هما الخمر والسياحة الجنسية '	negative	ary
golihom rettwet hna ibtsam lawla ftwetter had losbo3	positive	ary
makin ghir tamara 7ata 3yina derb omar	negative	ary
ghankhali wraya dik lkelma dyal flan kan wld nass fchkel	negative	ary
اتريد يا شيخ التخلف ان تحرمنا من بضع دراهم من بيع حلوة راءس العام ..تخفف من عبء ديوننا .تشغيل بعض العمال.. '	negative	ary
aji yak malmaghrib dyal babak almaghrib biyrahib bi kol nass ou siri hta tkouni nti chadah 3ad 9oli chkoun yji ou chkoun la	negative	ary
walah brit ncharak walakin ma3raftch dart ga3li galiya lfanze mabrach isda9m3aya	neutral	ary
لي كينتحر مايكونش واعي بقيام ديالو لداك الفعل راه غير الادوية لي كايكل كتخليه ماشي واعي ويكون فعالم اخر، مكبررش الانتحار ولكن لي انتاحر الله يرحمو ويجعل مثواه الجنه حيت صعيب تعاني من اكتئاب وناس كتقولك صبر دابا يفرج ربي	negative	ary
سخيف ههههههههه	neutral	ary
واتمنى لكل مسلم وغير مسلم في المغرب سنة سعيدة مليئة بالافراح ورفاه و نجاح وصحة ورزق الوفير وإستقرار وامن وامان'	positive	ary
haddad tani rje3 w ayl3eb derby w ghadi ijer chi 5 wla 6 w jta it9ad m3a l poto w izgelha w i3asebna 3la walao	negative	ary
sba7ek ward o foll o yasmin	positive	ary
اقدر جهودكم علي نشر الفيديو شكرا جدااا'	positive	ary
بعد شكاية للنيابة العامة.. التحقيق فاتهامات بـ”غسيل الأموال والسطو على عمارة حدا البرلمان وتكوين عصابة”,	neutral	ary
hanan mab9a walou l final rakzi 3la l hadaf dyalak o matkhali hta kalma thatmak et arrête de pleurer	positive	ary
مبروك على الناس لي ربحوا و سعدات ناس كازا دوزوا معاك وقت زوين'	positive	ary
mni katchouf lmika lkhedra f curva nord	neutral	ary
darori raykono sifto liha 7it kanat katssaynhom	neutral	ary
nn dayr follow l ihab ghir kdoub	negative	ary
جثة رضيع مرمية فالخلا استنفرات السلطات فتطوان,	neutral	ary
تفاصيل لقاء أخنوش مع وزير الخارجية ميريكان.. هضرو على الأوضاع العالمية وارتفاع الأسعار والمبادلات التجارية والاستثمار بين البلدين – تصاور,	neutral	ary
machi lachaine ana kandwi 3la twit f 7sabathom rah homa kay3sbona o7na dmna skhoun kanch3lo okykatro twet hhh	neutral	ary
bent bladi bamout fiki nti wihab ntmana tbadaw tsaliw rah salat aham haja bach rabi y3awenkom wlh naseha likom	positive	ary
ka ysslem 3lik 😅 gallik douze ida 3ndek chi 8emza	neutral	ary
رحم الله الشاعر الفلسطيني محمود درويش بقوله : أمريكا هي الطاعون والطاعون هو أمريكا'	negative	ary
سنة هجرية سعيدة.... مليئة بالنجاحات و المسرات و التوفيق من الله عز و جل.... '	positive	ary
ا نريد شركات تنهج الغموض و لا تحترم الزبناء'	negative	ary
واكيد ان شعبنا لن يسمح لرجل مثله بالتنحي عن رئاسة الحكومة'	positive	ary
هل تعلم :أن محمد السادس القائد والملك الوحيد في العالم الذي لا يحتاج الي مترجم في لقائاته الرسمية والغير رسمية ؟'	positive	ary
حرب بوليس فاس على البزناسة متواصلة فرمضان.. حجز كميات كبيرة ديال الكيف والحشيش وطابا – تصاور,	neutral	ary
ها معاياش غادي يشوف سيدنا رئيس الوزراء الصبليوني,	neutral	ary
زوينة'	positive	ary
i3el jed bokom lkelb a zwaml hadi kora hadi siro t9wdo kamlin	neutral	ary
sara7a machi dima ana kent tan9elab nit 3lih 🤣🤣🤣🤣🤣 ta wset followawni chi ps ga3 dok lli mazal badyin 😁😁😁	neutral	ary
bonsoir ya a9wa w ahla jaych svp brit netefaraj f chi film zwin chkoun yensahni d psma3endich me3a science fiction et ro3b p mercii	neutral	ary
غذا امام الله سنحاسب فماذا قدمت للقدس لاشئ غير التعليقات التافهة '	negative	ary
yaaaaaay bogoooos khamssa wkhmiss 3lih w allah ihajbo l walidih yarab	positive	ary
على هاد صندوق مازال متصلح 🤔🤔🤔 و زيادة على ذالك ما فائدة الصندوق و أنتم حررتم أسعار نفط و منتوجات غذائية'	negative	ary
تحية للسيد بنكيران	positive	ary
المغاربة حنا راه رجالة من طنجة للگويرة '	positive	ary
قساوة قلوب البرجوازيين المتحكمين في ذوالب الدولة في المغرب هي من أوصلت أكتر من ثلث المغاربة يعيشون تحت عتبة الفقر أما برد الشتاء وحر الصيف فمن الطبيعة وعلى الجميع'	negative	ary
😂😂😂 dar lina choha m3a tanzania o ba9i kai3ito lih lmontakhab dinmo kmara dyal chi mol triporteur	negative	ary
mrmr wala marmar wala miro🙈 twa7eshtek 😢 mercii bzaf zin dyali w ykhalik lili 🙏💙 ana 3ayza achoufo 🙈😂💙	positive	ary
salut tasrihet hanane machi zwina tu peux la changer stp	neutral	ary
nta rajal o kadwi hadra d rjal 😂😂😂	neutral	ary
hhhh nari bayna 3ziz 3lik atay ana labda kass ola bil asa7 kwiyiss sheer	positive	ary
وفجاتنا المغرب كله سعيد ويهلل حزب العدالة والتنمية لان بنكيران اسعد المغاربة ب اعلانه ان فاتح محرم هو يوم الاثنين	positive	ary
salam ana jadid 3atweeter momkin ta3araf 3ala assdi9aa	positive	ary
ana nti ma3andich ach ndiirr	neutral	ary
hafl jilo ra b 1200 dh ochofi bachar hhh	neutral	ary
حياتي انتظر اغنيتك بفارغ الصبر وراح يكون احلى يوم واخيرا من بعد غيبة طويلة راح ترجع تنور شاشات Tv ومواقع التواصل باغنيتك الرائعة'	positive	ary
mercii lik wakha ana mn fans bety o daounia hhh	positive	ary
الله يعفو علينا نهاجرو لإسرائيل او اروبا'	negative	ary
شعب الجبارين انظر الى اطفال فلسطين وتعلم منهم الوطنية الحرية ... القدس عاصمة فلسطين'	positive	ary
البام بمساعدة الداخلية والاستخبارات	negative	ary
chofi a driyfa 7na kan7ma9o 3la assaf ya3ni ila bghiti dozi lina mn dik 7ob filistin masd9atch lik ^^ chofi ghirha	negative	ary
استافد من انتعاش الأنشطة السياحية.. ها نسبة نمو الاقتصاد ديالنا فالفصل اللول من 2022 والقيمة المضافة ديال أنشطة الإيواء والريسطورات تزادت ب53,4 فالمية,	neutral	ary
ana jdid fi twiteer hal min asdi9ae	neutral	ary
ان الوطن غفور رحيم. خليوه اشارك مع ولاد بلادو.الى مادار والو عاد نتحاسبو معاه '	positive	ary
الله اوفقك كنشوفك فنانة محترمة الله اخليك لوالديك'	positive	ary
dkxi a akhi diro ma li bhalk rjal mam3ahomx t9hbin	negative	ary
diha frassk okhli 3lik ihab o soha o rah al mghriib kamlo m3ahom o nta monafi9 o lah ital3ak nominie	negative	ary
فهاد رمضان. حملة “لابيجي” فمراكش على البزناسة.. تشدو 277 روشيرشي و139 حصلو متلبسين,	neutral	ary
اوى الخارجية للملك و الداخلية للملك اشني عنداك يا سي بنكيران .....زرود هههههههه	negative	ary
الزاكي مدرب نزيه وشخصيته قوية'	positive	ary
لمسؤول الاول عن وضعية الكاك هو الوزير رىبس المجلس البلدي عزيز الرباح..نتمنى من المسؤولين التدخل العاجل..هنا استغلال فاضح للرياضة من قبل السياسيبن.. '	negative	ary
أول مرة غنشوف شي يوتوبوز مغربية بمحتوى مفيد و رائع فيه احترافية تبارك الله عليك عفاف 💙❤﻿'	positive	ary
mohim tawahad mayab9a idafa3 3liha la kan ihabi 7or	neutral	ary
نايضة ف “الگونگريسو” على طرد ناشطين صبليونيين كانو باغين يتلاقاو مع الانفصالية سلطانة خيا,	neutral	ary
mchi tnaakkool mafekfuckl ay haja tjikhak tekka ra hwak dak khuna li tlaak fucktani mni likwlhadak 0 feeling fucker	negative	ary
اتقو الله في انفسكم اليوم الدنيا وغدا الآخرة سوف تحاسبون على كل شي '	negative	ary
hhhhhh aghbiya into fin sot 3and hnan katdko 3la raskom 3ahira khlawha fstar bach ichb3o bosan odakchi tfou 3liha o3la lid3mh	neutral	ary
bghit ghir nfhem 3lx li kyji mn bra kayjib chocolat ola sabon ola sbrdila 145 f num	neutral	ary
donc nti dzayriya maghribiya mina ville asl 3ailatk	neutral	ary
t9wisa diyalk hadi ma fihach hh	negative	ary
roya leonardo davinci ana hwa enzo	neutral	ary
uii ra ta f emarat swloh o galihom btissam 3ziza o ana li goltliha tmxi txark o ana dima m3aha o prq pas un due	positive	ary
goli akhti lbnat kamlin khadmo 3la had hachtag pliz	neutral	ary
بنكيران منافق وكذاب حطم امال واحلام الفقراء ساصوت ضده ولا ادري بعد لمن ساصوت المهم لا لبنكيران	negative	ary
هادي فضيحة وذبيحة للسياحة فبلادنا.. تقديم برنامج “فرصة” تعطى لخوانجي متطرف باغي الدم والموت لخوتنا الاسرائيليين لي فيهم مغاربة والتطبيع عندو باطل والأنظمة لي دارتو ظالمة,	neutral	ary
ana bghit ntb7lss 3lih comment faire	neutral	ary
khouya douzi momkin dkhel chaîne dyali tsanat ljadid	neutral	ary
wadima hagrinnn lmgharba wa bzaaaaaaaaaaaaf hadchi 3la l3onssoria	negative	ary
awdii 7ta ana mera mera imken jak hadchi hir 9neti f dar ola ma tat5orjich bzaf ola twe7echti lmedrasa lool ana mera mera tatjini l5el3a o tant3aseb bo7di o ma 3arftch 3lach lool	neutral	ary
مفوضة حقوق الإنسان فأذربيجان لبنعليلو: بغينا نستافدو من تجربة مؤسسة “الوسيط” المغربية اللي كتبقى رائدة,	neutral	ary
بلينكن: مبادرة الحكم الذاتي المغربية كتستاجب لتطلعات وحاجيات سكان الصحرا وسفيرنا فالمغرب مقرب جدا من بايدن,	neutral	ary
allah ibarik fik 3o2bal man barek li mina merciiiii bezaff	positive	ary
كان عليه أن يدرك أنه منذ البداية مجرد كلينيكس يمسح به المخزن قذاراته ثم يلقيه في سلة المهملات.'	negative	ary
“إل اسبانيول” : اتفاقية التعاون الأمني بين المغرب وإسبانيا هي نفسها اللي تسينات ف2019,	neutral	ary
انا شخصيا محمد 2002 مابقايتش تانتفرج فيها '	negative	ary
صباح الورد يا سعد المغاربة الاحرار لي مايدوزو عار!! انه خبر مفرح ان نسمع عن عمل لوالدك الفنان المحترم دو الصوت القوي الاصيل'	positive	ary
bezzaf 3lik 7etta ykoun mousekh hadak 7ssen mennek w men tasiltek koullha	negative	ary
بوريل : موقف الحكومة الاسبانية لا يتعارض مع قرارت الامم المتحدة والاتحاد الاوروبي,	neutral	ary
بورك فيك عالى ماقدمت '	positive	ary
goulli ana wld l97ba bla matgolli mok 97ba kat7ewwa m3a zwaml	neutral	ary
nti mcharfana wkanmoto alik allah wafekek a lhbiba dyalna	positive	ary
mafhemtch wach mktouba lia kafer f jbehti lli tlaqitou yswwelni wach ansom had leam	neutral	ary
هههه بنكيران داير لشوف تيفي  لحلاقم  الصحافة المؤجورة	positive	ary
bayan lina m3a weld charqi wla ghir dawi	neutral	ary
البرلماني التجمعي الطاهري لـ”كَود”: الأزمة قريبة تخف وبرافو للأغلبية الحكومية اللي دارت إجراءات لمواجهة آثار الانعكاسات الخارجية على اقتصاد بلادنا,	neutral	ary
oui bassoma hna dima m3ak	positive	ary
على الملفات الاجتماعية فالقطاع الفلاحي.. لقاء بين الوزير السكوري والكونفدرالية المغربية للفلاحة والتنمية القروية,	neutral	ary
nta hoa dak maghribi saloumi tiskati wla chi jassous chirir hada hahaha	neutral	ary
hhhhhhhhhhh da7konni mskan l7awla ibtissam chwiya wa7la lihom fi 3odhom	negative	ary
فلوس الأرامل كيديوهم عيالات البيجيدي باسم العمل الجمعوي والاحساني  وكيخسرهم في السفريات والندوات خمس نجوم	negative	ary
nawartna b rjou3ak ya mhamad a7la energie minak love u ♡♡	positive	ary
alves f psg kndwiw ela db	neutral	ary
اشهد بربي ان هدا الرجل الوحيد اللدي يستحق رئاسة الحكومة واشهد بربي ان نيته صافية ورجل متواضع بنكيران ولد الشعب والولاية التانية ان شاء الله تعالى'	positive	ary
wa l7ram fabor tale3 lina fe rassena wlh +chi hdagua makayna u rassi khawikun ghir lala o molati kun ra labas be3da 😏	neutral	ary
.حظ سعيد لمستور احسن موهبة كروية مغربية مع حاريث و حكيمي '	positive	ary
نجوة الجميلة والرائعة '	positive	ary
pliz fans ihab matbqawch tjawbo li ka isb starac sala daba ikbro w insaw ihab khliwhom inbho hta i3yaw	neutral	ary
إلى متى سنسكت الم يحن الوقت لرفض هذا الواقع المرير؟'	negative	ary
المغرب مزال بعيدا عن هذه الصور والادعاءات .الى مدى يستفيد المواطن الفقير من هذه الأقما'	negative	ary
hahaha bghina wla krahna toschak est grand	neutral	ary
bnadem mkelkh ta ana dayra bloque l bezaf mhenia men chi 9rouda hahahahahahaha	negative	ary
chokrann likk ya jamalllll yalahh saloom isma33 la akhokk	positive	ary
yalah mamat ihab ktbat bli shabo madaro walo w hadok machi fans ihab	neutral	ary
btabi3t lhal ma mwasakh bhalak mamrabich ach ytsanaw mano nas yawdi ou 9al lik hanan macharfatch lmaghrib la tbarkalah 3likom	neutral	ary
merci momo hiya raha niyaa bzaf wlah okatrin 3liha l2a3da2 w9af m3aha 3afak	positive	ary
ما هذا الجمال ....'	positive	ary
السكان ديال لوراق ولا مرون الوقت ومخربق مؤسسات مالية.. تعبئة وتشدد فالإجراءات بعد فضيحة البرلماني البابور كان الغرض منها التصدي لهاد الجرائم ولكن تسببات فمشاكل أكبر,	neutral	ary
الدولة Botswana هي أول دولة أفريقيا في الاستقرار والأمن. المغرب في المرتبة الثانية. ابحث عنه	positive	ary
م لانه لاجدوى من الكلام مع عبيد مازالتم تعيشون في الجهل والتخلف تركعون وتسجدون لعبد ضعيف لانكم أغبيا '	negative	ary
walou ma brash lqit dak le provisoire o ti dirouli incorrect	neutral	ary
ادام الله عليك الفرح والسرور'	positive	ary
ana men daba men fans dyalk rak fort a khoya	positive	ary
نعود بالله من جهد البلاء ودرك الشقاء وشماتة الأعداء وسؤ القضاء'	negative	ary
اسبانيا : الحزب الشعبي استدعى سانشيث لـ “الگونگريسو” باش يعاود على تفاصيل زيارتو للمغرب,	neutral	ary
ila gualtiha nta safi a khouya 😂	neutral	ary
shkoun lli kikhallas shkoun lmhm wa all know that modest kitba3 leflous finma kanou o lets face it usa darouri maykoun 3andhom	neutral	ary
ghir kheliha 3ellah mais makandenx anaha tzewjo yla kant ba9a bagha tb9a flentertainment industry makandenx raba9i 9edamha bzf	neutral	ary
alah 3lik ya bety enti o sloum oghnya rae3a sra7a e7sas y9tl waw waw malika	positive	ary
ghayradouk el jomhour wali tesma3 el asatida ou rja3 kima kanti bka m3a hanan ou raphael baghin lik el khir	positive	ary
عيش نهار تسمع خبار اوى اسي بنكيران فين هي الانجاوات اللي فاضحينا بها و فين هو دعم المطلقات و الارامل وكدب الصورة دابا	negative	ary
فخر المملكة المغربية'	positive	ary
غديين اصلحو الفقراء بشي مصلوح سخون لي مكواه احرقو'	negative	ary
hbiba xraftina bakhla9k obtibtk khdmi mzn fleval osalmi 3la ihab anis onasim orafa ghni lya	positive	ary
الشعب للشعب مكاين لا حكومة لا والو خير مثال هده الحالة التي تعاطف معها الشعب و الدي تكلف بعلاجها فقط طبيب من الشعب . و لهدا لن اصوت و السلام	positive	ary
ببساطة،هذه هي مدينة جرادة الصامدة، المجندة بشباب ما قال للاستسلام مرحبا'	negative	ary
الناطق الرسمي باسم الحكومة: مكاينش تعديل حكومي هاد الساعة,	neutral	ary
hado malhom bghawnantfarjo f x factor khalaw alaswat homa lakhrin baghin ntfarjo f lala la3roussa	neutral	ary
avicii o maroon 5 hado kaynin	positive	ary
o hna farhanin bik ktar	positive	ary
malek ya hasra nta sbab fhadchi	neutral	ary
من مصر وبحبك وبحب اغانيك'	positive	ary
شاعلة فالمناظرة بين المرشحين لدخول قصر “الإيليزي”.. ماكرون فوجه لوبان: كتعاطفي مع روسيا وخديتي كريدي من بنكة ديالهم والتنظيم السياسي ديالك ماعندو حتى موقف لصالح أوكرانيا,	neutral	ary
مغربي ضارب الحبس فإسبانيا بسباب تزوير الأورو والتبزنيس.. ودبا كيقولهم أنا ناشط ف”حراك الريف” باش مايصيفطوهش للبلاد,	neutral	ary
مهبول هدا قالك روسيا اشهد البيض المنقي الله يحفضك من العين'	positive	ary
خاص. البرلماني الفايق طاح فحبس “بوركايز” بعدما طلع ليه السكر,	neutral	ary
👈 إلى اليوم صعود مستمر و نتمنى أن يستمر في الصعود '	positive	ary
le mec li taychteh ressemble à boateng mn b3id 😂	neutral	ary
oui ncha2elah parce que ghadi t7ess bwa7ed l2i7sas waaaa3er bezaaaaf et inoubliable	positive	ary
لازم حل الله يلعنهم الكلاب'	negative	ary
وليست في ملكية السياسات العشوائية الطلبة ابناء الوطن والاموال التي تصرف من جيوب المواطنين  انتم مجرد مسيريين لاموالنا	positive	ary
fans couple hadok ghi brahech w nas li kay3ayro abdsalam hadok tahoma 7mir lfans homa li kchaj3o ibtissam w y7tarmo nas	neutral	ary
hanta tchouf ghadi ykhrjo fiha dnoubna hhh	negative	ary
تافهين عايشين بالدعارة والسياحة الجنسية تسترزقون بها اما تجارة الحشيش فحدث ولا حرج الله يرحم النساء المغربيات لي ماتو في الازدحام من اجل حفنة دقيق تجي فرخة مثلك تتكلم على الجزائر روحي اغسلي فمك لمعفن قبل ما تحكي على سيادك'	negative	ary
لا حول ولا قوة إلا بالله العلي العظيم'	negative	ary
bzaf 3alik rajel maghrib	neutral	ary
نريد امرأة على رأس الحكومة و هده هي الديموقراطية كلنا سوى .	positive	ary
akid rah tet7a9a9 inchaallah tihiya maghribiya l libya lt3	positive	ary
sirii nti mrida lah ychafik 3andak mard smito hanane bagha tlahina 3an taswit tiri tiriii	neutral	ary
بنكيران يشرمل في المغاربة والصحافة المشبوهة تطبل وتغيط لإجراء إداري بسيط، سيروا الله يعطيكم التونية	negative	ary
nahno jomhor najm ihab amir ladi ta3arada litazwir f staracademy b3da mafadaha moara wa tala3ob f staracademy	negative	ary
اناس اكثريتهم ذوو قلوب غليظة مصفحة لا يفهمون ماهي الانسانية '	negative	ary
مثال لآلاف المهمشات لي عاناو من غلاء المعيشة و الزيادات المتوالية فعهد حكومة بنزيدان	negative	ary
كلب شرس عض دراري قاصرين فكازا.. هزوهم للصبيطار فحالة خطيرة ومولاه تشد,	neutral	ary
wahed lmara t3ayert ana w wahed barhoush f zanka w kherjat men foumi kelma khayba w hya t7oukha lia lwalida f lsani	neutral	ary
bsshtana hna ba3da kandiro chi haja kaytkom ntoma li ghir hadyin lalakom ou t9aldo fiha yarit t9aldona fhad chi	neutral	ary
wa 3ib tsog la femme f saudia lefdayh ghadi iwe93o wach la femme b ni9ab o m3a la famille dialha o ma taywe9roha	negative	ary
hhhhh daba yjii ma hsen v chuflek chi pc ykoun y mac gha sel3et chinwaa hhhhhh	neutral	ary
: ها علاش مكنقراوش للقصص للاطفال قبل النوم😂😂😂	neutral	ary
إغضب...فإن الارض تعشق الثائرين'	negative	ary
حملة الدوزيام تور ديال الانتخابات الرئاسية ففرنسا بدات شاعلة.. قضية “الحجاب” تصدرات أجندتها ولوبان باغية تمنعو فمرة,	neutral	ary
bant bladi nmoutou fik zen ljamal o sawt lah ikhalik lina o yba3d 3lik l7osad 5o5 lt3	positive	ary
maftakhra bladha ou twari lnas ro9iyna ba3d chouha dyal chi brahach bach thabab nas aktar flmaghrib man khilalha	negative	ary
ylh lahdt bli bdl tof hhhhhhhhhhhhhhhhhh	neutral	ary
عاجل. انفجارات مجهدة فالعاصمة الأوكرانية هاد الصباح.. وموسكو: دكَدكَنا وحدة خاصة بإنتاج صواريخ أرض جو فأوزين “فيزار”,	neutral	ary
o rah ana fi group khadrawin kidao nachero o hta chi maba9ich kinachero	neutral	ary
hanouna nmout alik nti ou ihab ou sousou	positive	ary
قمت الكذب والدجل والرعونه'	negative	ary
hhh la machi haydak ana trabit n3awel 3la rasi dakchi 3lach makan7taj ta 7ed gher llah w khouti w walidiya	neutral	ary
وكنفتخر ان هناك رئيس حكومة اسمه عبد الاله بنكيران'	positive	ary
وانظر الى نساء فلسطين فأتعلم التضحية'	positive	ary
wsalan ba3da trend maghribi kano chi tiskatyin 5adamin m3aya mohim mnin yt7ali insta 7it tabloqa ra 5dam fih	neutral	ary
ربي يحفظ اردنا وحفظ ربي مغربنا العربي وجميع بلادي المسلمين'	positive	ary
الحوامل لا يصبن بالكوفيد19 الكتير من الدراسات تبحت عن الأسباب aller l 7amlat diro m3ana l mezian	neutral	ary
والله ولحتي لينا الدايل حتى نمشي ندعي راسي و نكول ليهم انني كنتاهم بنكيران بخيانة الوطن و التآمر عليه زورا	negative	ary
بﻻدي ومنبع أجدادي أفتخر بها أينما دهبت روعة من الجمال وخﻻبة بمناطرها طبيعية'	positive	ary
حشومة عليه مرعاش إعاقة ديالها '	negative	ary
woork soo hard wtf tgoulou tan n9raw demyati merde 3 ma 3linache lah ysser lina kamline	neutral	ary
لقاء ممتع فيه كل شيء.صراحة'	positive	ary
kont f sahara awal mara w kandour fiha bikheeeir makaynch li ja 3endi w tla9it ghir bel mgharba fchlto	neutral	ary
رئيس حكومة سبتة : اللي كاين دابا هو إعلان نوايا وخاص البلدين يطورو خارطة طريق لتحقيق الالتزامات المشتركة,	neutral	ary
3lash mali kangol shi wahad 3amrni bghit shi bant makayt9nish	negative	ary
تعجبني هذه المدينة الى درجة اني اتمنى ان اكمل ما بقي من حياتي فيها قضيت فيها ايام رائعة طيلة دراستي الجامعية هناك'	positive	ary
تعيينات الحموشي. وجوه جديدة فالمسؤولية فهاد المدن,	neutral	ary
عاش جلالة الملك حامى الملة والدين وراعي حقوق رعاياه الاوفياء الذي لنا كامل الثقة في جلالته لنقل هذا العامل عاجلا غير اجل '	positive	ary
حب صامت يتحدث فقط عندما اراك...'	positive	ary
عثمان ناصري يتمنى لكم سنة سعيدة من قرية بامحمد محليات خاص بالقرية بامحمد مهرجان السنوسية في دورة الخامسة	positive	ary
نظام العسكر فالدزاير : كندينو عمليات القصف اللي كتقوم بيها القوات المغربية ف”المنطقة العازلة”,	neutral	ary
التغطية التلقيحية فبلادنا فايتة 95 فالمية.. وزارة الصحة: تقدمنا بزاف ضد عدد من الأمراض عند الدراري الصغار والفاكسان ضد كورونا سمح برجوعنا للحياة الطبيعية,	neutral	ary
3ammou hamza li kidir mosaba9at lbniwtat f dm hhhhhhhh	neutral	ary
واش المغرب اختار يدعم أوكرانيا على حساب روسيا؟ ميريكان وجهات دعوة للرباط للمشاركة فقمة كتجمع “الناتو” و43 دولة أخرى,	neutral	ary
توقع .. ولي العهد غيعطي انطلاقة توزيع القفة الرمضانية وها فين,	neutral	ary
و شكرًا'	positive	ary
nta li wa3r a khoya	positive	ary
خسر الإصلاح و ربح صاحب اللسان المعسول'	negative	ary
تواضع و علم وحكمة .. الن الحاضر والمستقبل'	positive	ary
كلشي غشاش، كلشي منافق من الفوق حتى الأسفل !'	negative	ary
بعد اقتحام قهاوي فكازا وشدو دراري ودريات حقاش حاطين كافي مهرسة او كحلة. منتدى الحداثة والديمقراطية: طلقو الدراري ولبنات وباركا من التشهير,	neutral	ary
لقد فقدنا العروبة والدين والهوية لا حول ولا قوة الا بالله العلي العظيم'	negative	ary
عاجل. جنايات فاس فرقات 14 لعام ديال الحبس على جدارمية ومخازنية متهمين بالتهريب الدولي للمخدرات,	neutral	ary
masach nhar 9alo wa9ila maghadach l lobnane ach darouu o homa ba9in mamakdiinch	neutral	ary
i feel à bit high ô dayekh o merkhiii	neutral	ary
sahra maghribiya ok hanane dakhelat kat9ol mohafida kona bghinaha 9alt akhiran jat maghribiya rah thayad dik sora 3la mghribiya	neutral	ary
😂😂😂😂😂😂 wach kangoliiik mn sbaa7 stolllaaa wsafiiii nariii m3amn 7na kayb9aw ghir kaybazloo lhadra lkhawya bla may9albo w sm ma3ndhach producer asslan homa kaynzal 3lihom lwa7y 😂😂	neutral	ary
hhhhh ohoyawa khllina dakchi l ktama d	neutral	ary
لم يتم إستيراد هذه الدمى إلا بموافقة حكام الدولة ، فما ذنب المواطن.  أعد النظر	positive	ary
نايضة فالمركب الجراحي المركزي ديال صبيطار الغساني ففاس,	neutral	ary
ماتوا جوج دراري في بئر من آبار الفحم الحجري بحثا عن لقمة عيش'	negative	ary
hta ana mn wra jbel hhhh	neutral	ary
