tweet	label	language
እስቲ ደግሞ በትናንትናው ፌክ ኒውስ ለማስቀየስ የተሞከረውን ዜና እንገምት። ድምፅ ስጡ  1) የኦሮሞ ተማሪዎች ሞት ዜና 2) ቻናል ቀይር ቪድዮ 3) የፒፒ የትግራይ ተላላኪዎች ውሸት መጋለጥ 4) የምእራባውያን ነፍ ብድር	neutral	amh
በአገራችን የታሪክ ትርክት ላይ አሁን ወደ እኔም ወንድ አንተም ወንድ ላይ ደርሰናል አልሃምዱሊላህ። የአረበረኛ ት/ት መመረቂያ ፅሁፌ Antithesis የሆነ አርቲክል ለማዘጋጀት ወስኛለሁ።	neutral	amh
ልክ ነህ። አንድ መልክ ብቻ እንዳላቸው ማድረግ ልክ አይሆንም። በአንድ ስፔሲፊክ ጉዳይ ላይ ግን አንድ መልክ ሊኖራቸው ይችላል። ጃንሆይ ሙስሊሙን በማግለል ወ…	neutral	amh
የሁሉም አካል ድምፅ መሰማት አለበት፣ ሆቴል ውስጥ ለሚደረግ ጋዜጣዊ መግለጫ ደግሞ እንደ ሰላማዊ ሰልፍ ፈቃድ ያስፈልጋል መባሉ ግርምትን ይጭራል። ለማንኛውም የመግለጫው ዝርዝር ሲደርሰኝ አቀርበዋለሁ።	neutral	amh
አይ ትራንፕ እረ እባክህ የመካከለኛውን ምስራቅ  ህዝብ ሰላም አታጥፉበት ከኢራን ጋር እሰጥ እገባ ገብተህ	neutral	amh
1- ዩኒቨርስቲ በነበርኩበት ጊዜ የኔ ልብ ጎደኞች የነበሩት የጎንደሩ ክንዱ የመቀሌው ግርማይና የአምቦ ልጅ ቢሊሱማ ነበር:: በዚያን ጊዜ የሚያጋጨን የነበረው ብሄራችን ሳይሆን “ለምን…	neutral	amh
ነገ በኦህዴድ፤ ብአዴን፤ ደኢህዴን [ኢህአዴግ] መክሰም ጀርባ የህወሓት ምስጥራዊ ሴራ ነበር። ዶር ዓብይ ያ ሁሉ ለውጥ ለማምጣት ደፋ ቀና ሲሉ በ አቶ ጌታቸው አሰፋ ቀጥጥር ነበሩ…	neutral	amh
በሰኔ 15 ከፍተኛ የመንግሥት ባለሥልጣናት ግድያ ተጠርጣሪ ተከሳሾች ላይ ብይን ተሰጠ	neutral	amh
Old enough to know የሴት ልጅ እድሜ እና የወንድ ልጅ ደመወዝ እንደማይጠየቅ	neutral	amh
ከኢኮኖሚው ጉዳይ በላይ ወይም ቀጥሎ የአብይን መንግሥት ጥልት እንዳረገው እያደረገኝ ያለው ይሄ የዩኒቨርስቲ ጉዳይ  ነው ። እግዜር ያሳያቹ እስቲ መንግስት ተስብስበው ያሉ ልጆችን መጠበቅ ካቃተው ምኑን መንግስት ሆነው ?	neutral	amh
ድንቅ አረዳድ ነዉ:: የችግሩ ምንጭ ግን የብሄር ፖለቲካ ነዉ:: ኦሮሞ; አማራ; ትግራይ; ጉራጌ; አፋር....ብለህ ፖርቲ ከመሰረትክ ኢትዮጵያም ሆነች…	neutral	amh
አሁን የብልፅግና ፓርቲ ከፍተኛ አመራሮች ዕምነት ለእኛ ምናችን ነው?!  ከአማራ ብሄርተኝነት አንፃር አይደለም የአሳዳጆቻችን (የብልፅግና፣ የአዴፓ፣ የኦዴፓ፣ ወዘተ) ይቅርና የወዳጆቻችንም ዕምነት የእኛ አጀንዳ አይደለም!	neutral	amh
የከፍተኛ ጎል አስቆጣሪዎች ደረጃ	neutral	amh
ትክክለኛውን ስያሜ እንዲያገኝ በ2012ቱ ምርጫ ሂደቱ ምህራፍ ማግኘት አለበት አሁን ላይ ዉድቀትና መነሳት ውስጥ ስለሚገኝ በአንድ ስያሜ ማጠቃለል ያስቸግራል የታህ…	neutral	amh
//Google Interview Question አንድ ሰው ባለ 3 እና ባለ 5 ሊትር ጀሪካ ሰጥቶ ከወንዝ ውኃ 4 ሊትር ለክተህ እንድትሰጠው ቢያዝዝህ የምትከተለውን ቅደም ተከተል (Algorithm) አሳይ።	neutral	amh
የጸዲ አልበም በቃ ተወዳጅ ከሚባሉት ስራዎች እንደ አንዱ ተቆጠረ?!	neutral	amh
ይሄን ምስኪን ልጅ ምን አድርግ ነው ምትይው ዲናየ?	neutral	amh
ታህሳስ 24፣2012   በተለያዩ የሀገሪቱ አካባቢዎች የፀጥታ ስጋት አለ በሚል የሚናፈሰው ወሬ እውነት ይሆን ወይ? እነዚህ ነጋዴዎች የገጠማቸው ነገር ይኖር ይሆን? 1/2  ንጋቱ ረጋ…	neutral	amh
በተጨማሪም ኅብረ ብሔራዊነትን የሚያጸና፣ አካታችነትንና ፍትሐዊ ዉክልናን የሚያረጋግጥ ሁነኛ አቅጣጫ ነዉ:: የፓርቲው ውሕደት ሀገራዊ አንድነትን ከኅብረ ብሔራዊነት ጋር አስተሣሥሮ ለመጓዝ ዕድል…	neutral	amh
መንግስት በስንተኛው ሰልፍ ነው ምላሽ የሚሰጠው	neutral	amh
የኢትዮጵያ ኢኮኖሚክስ አይገባኝም። ህዝቡ የደኸየው አገራችን ሀብታም እየሆነች ስለሆነ ነው?	neutral	amh
እንግዲህ ETB 125	neutral	amh
አንተ ራሱ ግራ እንዳይገባህ...የኢስጋማ ዋና ፀሀፊ ብቻ እንደሆንክ ላስታውስህ እወዳለሁ??	neutral	amh
የራስህ ጉዳይ ውሃ መውቀጥ ከፈለክ። አጎቶችህ የኢትዮጵያን ሃብት መዝረፍ ሲቆምባቸው ዲፋክቶ መንግስት እናቋቁ…	neutral	amh
የኢትዮጵያ ፕሪምየር ሊግ ከተጀመረ አንድ ወር አስቆጥሯል፡፡ በወሩ ከተቆጠሩት 88 ጎሎች መካከልም በምርጥነት የያዝናቸውን 10 ጎሎች ጋብዘናችኋል፡፡…	neutral	amh
አሰፋ ጫቦ ይልሃል። ቴዲዬ እነ ሳራ ቲን ያሬድ ነጉን እንደ ቄጤማ ልጎዝጉዝልህ። ??	neutral	amh
ኢ/ር ታከለ ኡማ በግሉ የግንባታ ዘርፍ የሚስተዋለውን የግንባታ መጓተት ችግር ለመቅረፍ የሚያስችል ውይይት ከአልሚዎች፣ከተቋራጮች፣ከአማካሪዎችና ከሌሎች ባለድርሻ አካላት ጋር አደረጉ፡፡	neutral	amh
??ፃ እርኩስ መንፈስ ብለው አናት የሚደውሩ ግለሰቦች ባሉበት አይሆንም እያልሽ ነው?	neutral	amh
‹‹ግብፅ የህዳሴ ግድቡ ለኢትዮጵያ አያስፈልጋትም የሚል ፍላጎት እንዳላት ነው ለእኛ የሚገባን›› ስለሺ በቀለ (ዶ/ር)፣ የውኃ መስኖና ኢነርጂ ሚኒስትር) -…	neutral	amh
የደረሰውን የመስጊድ ቃጠሎ ዛሬ የባህር ዳር ከተማ የእስልምና እምነት ተከታዮች በሰላማዊ ሰልፍ አወገዙ።	neutral	amh
1 ሎሚ 6 ብር?! ኧረ ኡኡ	neutral	amh
ሰውን ከክርስቶስ ውጪ ካየነው ቋሚ አቋም አይኖረንም፤ ሰው ተለዋዋጭ ስለሆነ። ሰው ሲርበው እና ሲጠግብ እንኳን አንድ አይደለም። ... ራሳችንንም ሌሎችንም ከክርስቶስ ውጭ አንቁጠር!! 2/2	neutral	amh
ከፍተኛ እና መካከለኛ ሀይል ተጠቃሚ እንዱስትሪዎች ለገና በዓል ዋዜማ ከንጋት 12 ሰዓት ጀምሮ እስከ ሌሊት 6 ሰዓት ድረስ ከዋናው የኤሌክትሪክ መስመር ሀይል እንዳይጠቀሙ የኢትዮጵያ…	neutral	amh
በህዳሴ ግድብ ዙርያ የደን ምንጠረ ወንጀል ብሎ የሚከስ መንግስት በየካ ያሳየው ትእግስት! ይህ ኢትዮጵያ ነው!	neutral	amh
Bihon yishalal! ?? መቼም ጤና ያለዉ ሰዉ በዚህ ዘመን የምሩን እንዲህ ሊል አይችልም።    ....በተረፈ ባለፉት 30 አመታት ኤርትራውያን…	neutral	amh
ውህደቱ እንደማይቀበል የመጨረሻ ውሳኔ አስተላለፈ፡፡ ውሁዱ ፓርቲ ብልፅግናም አዲስ የተመሰረተ፣ ሕገወጥና ጥገኛ ፓርቲ ሲል ገልፆታል፡፡ በቀጣይም ህወሓት ከሌሎች የኢትዮጵያ ፌደራ…	neutral	amh
ይህ ደግሞ መንከትከት ነው	neutral	amh
የቤተሰብህ ደም በድኖችህ ላይ ለዘላለም ትኖራለች ፡፡ ይንከባከቡ የነበረው ነገር ሁሉ በአሳዛኝ ጥፋት እስከሚመጣበት ጊዜ ድረስ በአከባበር ህይወትዎ ሁሉ ጊዜ ይጸጸታሉ ፡፡ አለመቻቻል…	neutral	amh
በአባይ ጉዳይ ላይ ከግብፅ ጋራ ድርድር ብሎ ነገር አይገባኝም አያስፈልግም ቢቻል አአ ያለውን ኢምባሲ ዘግቶ ማባረር ነው ጠላት እሹሩሩ ቢሉት ወዳጅ አይሆንም	neutral	amh
መማር ያስከብራል ሀገርን ያኮራል እያለች ለዘመናት የዘመረች ሀገር፤ የምትዘምር ሀገር፤ ሀገር አማን ብለው ለመማር ቀያቸውን ጥለው የወጡ ታዳጊዎችን ሞት የምትቆጥር ሀገር ስትሆን ሊያመ…	neutral	amh
መስከረም 1ን፥ በአንድ ቀን ማስዘግየቷን ነው። አንድ ቀን ታስዘልለውና እንደሌሎቹ ዓመታት በ1 መጀመሩን ትቶ፥ 2 ሊሆን በሚገባው ቀን ይጀምራል። በአዘቦት ዓመታት መስከ…	neutral	amh
2020 ዓመቱ 20 ጊዜ መሆኑን ያውቃሉ???????	neutral	amh
የቁርዓን አሰባሰብና ጥበቃ ኮርስ (ትምህርት ሶስት)	neutral	amh
አሁን ላይ ኡስታዝ አህመዲን ጀበልን በተመለከተ ሙስሊም ያልሆኑ ግለሰቦች ምን አሉ? በነገው እለት በባህርዳር እና ኮንቦልቻ የሚኖረውሰልፍ ዝግጅት ምን ይ	neutral	amh
ወደ ሰላም እንድትገባ ሕዝቦቿ ነገን ተስፋ እንዲያደርጉ መሪዎቻችንን ብትተጋገዙ፣ ባትነቋቆሩ፣ በግላችሁ ባታስቡ እና ነገ ፓርቲ አቋቁማለሁ የምትሉም በሰከነ አምሮ ህዝብን ብቻ በማሰብ ድርጊቶቻችሁ…	neutral	amh
አንድ የኮፕቶች ስብከት ላይ የሰማሁት ታሪክ ነው።  ብዙ ግዜ ከፍርሀት የተንሳ ለመወሰን ብዙ ምክንያት እየሰጠኝ ባላየ ሳልፍ ሰምቼሀለው አደራ ቆጡን እንዳትደረምሰው ብዬ እጸልያለው።…	neutral	amh
የኢ.ህ.አ.ዴ.ግ ውህደት ፅንፈኛ ብሔርተኝነትን ይገታው ይሆን? (ክፍል 1) -አሐዱ መድረክ	neutral	amh
1ኛ እግዚያብሔር በበሀሪው ቅዱስ ነው ለቅድስናውም መጠን አይወጣለትም።  ሀጥያት የማይስማማው ቅጽስና ነው ያለው ማለታችን ነው። እንደፍጡራን የዝንባሌ ውጣት ሳይሆን ባህሪው ነው። እየ…	neutral	amh
1/5. 14ኛው የኢትዮጵያ ብሔር፣ ብሔርሰቦች እና ህዝቦች ቀን በካናዳ ጃንዋሪ 11/2020 የኢፌዲሪ ልዩ መልዕክተኛና ባለሙሉ ስልጣን አምባሳደር ናሲሴ ጫሊ በተገኙበት ህገመንግስታዊ…	neutral	amh
በፓለቲካ አለም የዘላለም ወዳጅ የዘላለም ጠላትም የለም!	neutral	amh
አማራ ባይኖር ኖሮ አሁን ባለው ፈረጃ ኢትዮዽያ ፈረሳ ነበር አሁንም የምፈራው አማራን እንዳይጠልፊት ነው	neutral	amh
ዞን ክልል ለመሆን ያቀረበው ጥያቄ በደቡብ ክልል ምክር ቤት ምላሽ በመነፈጉ ፌዴሬሽን ምክር ቤት ጣልቃ እንዲገባ በደብዳቤ ጠየቀ። የዞኑ ምክር ቤት የጋሞ ክልል ምሥረታ ጥያቄውን በሙሉ ድም…	neutral	amh
ልክ ነው 27 ዓመት የሞላውን ጠማማ መንገድ ብትሰጠው አሻፈረኝ የሚልን ማረቅ ቀላል አይሆንም::እንዴት ሁኔታው   ይረግባልን አናውቀውም::መክረሩን ግን እያየንነው:: በ…	neutral	amh
ብፓና ኢዜማ ውይይት ጀመሩ ተባለ። ሲጀመር ጨቅላው ለአንዳርጋቸው ፅጌ ሹክ ያለው ነገር ይኸንኑ ነበር።	neutral	amh
ጌታ አይወልድም አይወለድም  አምሳያም ቤጤ የለውም ሶ ኢሳ እየሱስ የአላህ መልክተኛ እና እሚወደው  ባሪያው ወው ጌታ አደለም	neutral	amh
የመንግስተ ሰማይ መንገድ  ኢየሱስ ብቻ ነው	neutral	amh
እስከ ቀኃስ በእግር የሄድን በውጤት ተመርጠን መድኃኒያለምን አምልጠን ጁኒየር የገባን ለልደታችን ፎቶጌታቸው ቦቴ ሄደን፡በዛ ባክግራውንድ ብዙ ፎቶ የተነሳን ሐረር ስታዲ…	neutral	amh
ምክር ቤቱ «የኢትዮጵያውያን ሙስሊሞች ተቋም መጅሊስ በአጭር ግዜ በአዋጅ እንዲቋቋም» ጠይቋል። የሰብዓዊ መብት ኮሚሽን፤ የሰብዓዊ መብት ተሟጋች ድርጅቶች እና የእንባ ጠባቂ ተቋማትን በቸልተኝነታቸው ወቅሷል።5/6	neutral	amh
እሱ በጣም ጥሩ አልነበረም ውቸጓልፈስያአ ያፍክ ምንም ቁነጨትአ ነገር ግን ሃርቬይ ዴንትን አውቅ ነበር ምኪሐ ጋጋረተ	neutral	amh
እንግህ ኦሮምያና ድንባሩን መጠበቅ ብቁ ናቸው፡፡	neutral	amh
በ 28ዓመት ለመጀመሪያ ጊዜ እድል ና  አቶ በረከት አልተገናኝቶም	neutral	amh
ሰሞኑን እንኳ በሱ አዝማችነት የተደረገውን የመሬት ወረራ ህዝቡ የማያውቅ ይመስለዋል አይደል?!	neutral	amh
ስለዚህ በtranstive ህግ አህመዲንም ሆነ ልወደድ ባዮቹ ይቅርታው ሊዘላቸው?	neutral	amh
የኦሮሞ ህዝብ ላይ እንደ ዘንድ እየተጠመጠመ ያለውን የነፍጠኛ ሃይል የኦዲፒ ችግር ብቻ አድርጎ በመመልከት እኛ አያገባንም  እያላቹ ያላቹ  የኦሮሞ ፖለቲካ አመራሮች  አሁንም በድጋሚ አስቡበት	neutral	amh
ጃል እኔ ግራ የገባኝ ኢትዮጵያ ውስጥ ሁሉም ብሄር ጥያቄ አለው። ሁሉም የኔ ብሄር ጥያቄ ባልተመለሰበት ሁኔታ...ይላል። እስኪ ሁላችሁም ጥያቄያችሁን ሰብሰብ አርጋች…	neutral	amh
ግጭቱን ለመቆጣጠርም የፌዴራል ፖሊስ፤ ልዩ ኃይልና የአካባቢው የጸጥታ አካላት በቅንጅት ባደረጉት ጥረት አሁን ላይ ግቢው ወደ ሰላም መመለሱንና ተማሪዎችም እራት እየተመገቡ መሆናቸውን ተናግረዋል።	neutral	amh
በጄነራል ከሊፋ ሀፍታር የሚመራው እና ትሪፖሊ ላይ የከተመው የሊቢያ ተፋላሚ ሀይሎች ተኩስ ለማቆም ተስማሙ፡፡ ሀገሪቱ ሙአማር ጋዳፊ እኤአ በ2011 ከተገደሉ ወዲህ ከግጭት ነጻ ሆና አ…	neutral	amh
ብዙ አስበህ እንዲህ ካልክ ሳታስብ ምን ልትለን ነው!!	neutral	amh
ታህሳስ 24፣ 2012/  የድሬዳዋና ጅቡቲ ሀገረ ስብከት ሊቀጳጳስ ሆነው ሲያገለግሉ የቆዩት የብፁዕ አቡነ ዳንኤል ስርዓተ ቀብር ዛሬ ከሰዓት በኋላ በደብረሊባኖስ ገዳም እየተፈፀመ ነው	neutral	amh
በየመንግሥታት ግንኙነት የአዋጅ ረቂቅ ላይ በተወካዮች ምክር ቤት ሊደረግ የነበረ ውይይት ተሰርዟል፤ የሕግ ፣ ፍትሕና ዴሞክራሲ ጉዳዮች ቋሚ ኮሚቴ የጋበዛቸው ባለድርሻዎች ባለመገኘታቸው…	neutral	amh
|ያልገባኝ ምኑ እንደሆነ አልገባኝም| ይሄን ዓ/ነገር ስለወደድኩ እዚሁ ይቀመጥ ሌላ ግዜ ስጠቀምበት ታገኚኛለሽ:: ??	neutral	amh
እንጃ!??  አንትሽ ሲያደነንቅ ፍሪው ግድ የለሽም ግን። ወዲያው ዞሮ ይጠልዝሻል እሱ እንዲህ ነው እናቴ??????	neutral	amh
ዝም ብለህ ስጠው ፕሮግራም ተጀምሯል ለካ????????	neutral	amh
የኑኑ ዋቆ የኢኮኖሚክስ ዲዛይን ልበልህ ይሆን	neutral	amh
የደንቢ ዶሎ እና የወለጋ ዩኒቨርሲቲዎች ማስጠንቀቂያ	neutral	amh
እሱ ሳይሆን እንተንና መሰሎችህን ያባረረው መንግስት ነው እንጂ::	neutral	amh
ከ23ቱ ውስጥ ኢህአዴግ (ብልጽግና) አንድ ወንበር ካሸነፈ አመራራችን ‹‹ፌል›› አድርጓል ብለን እንጠየቃለን፡፡ ተጠያቂነቱ የሚጀምረው ደግሞ ከእኔ ነው፡፡	neutral	amh
አማራ ድርጊት የሁሉንም አማራ እጣፈንታ ይወስናል!   ሁላችንም ከስሜታዊነት፣ እልከኝነትና ቂመኝነት በመራቅ ለነገ የሕዝባችን ተስፋና መሻሻል ዛሬ አንድ የተግባር ስራ እንስራ። ብዙ ጊ…	neutral	amh
Lol ምነው ካለስድብ ሌላ አታውቅም?	neutral	amh
102 ኢትዮጵያውያን ከሱዳን ወደ ሃገራቸው ተመለሱ፡፡ከሱዳን በ 2012 የመጀመሪያ ግማሽ ዓመት ከ500 በላይ የሚሆኑ ዜጎች ወደ ሃገራቸው እንዲመለሱ ተደርጓል፡፡	neutral	amh
ቆዳዎን ቀስ በቀለ እና ቆዳዎን ቀስ በቀስ ሳናወጣ በየቀኑ ሲጮህ ስሰማ የአከርካሪ ሥጋዎ ልጆቼን ለአስርተ ዓመታት ያስገባቸዋል ፡፡	neutral	amh
ሙዝ ነው?  አይ ፣ ሹ ሹ ፡፡	neutral	amh
በሞጣ ከተማ በሙስሊሙ ማሰብ ንብረትና መስጆዶች ያነጣጠረ ጥቃት የምርምራ ውጤት መግለጫ	neutral	amh
ድሮ ግን ሸክሽክ ዝም ብለክ የሚለውን ዘፈን ስንዘፍን እንዴት ዝም ይሉናል??????♂️????	neutral	amh
በሀገርቱ የተከሰቱ ወንጀሎችን በኃላፊነት  ተገቢ ምርመራ በማድረግ ለሕዝብ ግልጽ መረጃ ከመስጠት ይልቅ ድርጊቱን ለአንድ ለማይታወቅ እና ግዑዝ አካል ጠቅልሎ መስጠት(scapegoatin…	neutral	amh
፮. የኤርታዕለ እሳተ ገሞራ የሚጎበኘው ኣስጎብኚዎች በሚመርጡት የምሽትና የማለዳ ምቹ ሰኣታት ስለሆነ ከእሳቱ የሚወጣውን የጭስ ሽታ ለመከላከል ተገቢውን ቅድመ  ጥንቃቄ ማድረግ ያስፊል…	neutral	amh
በየፈርጁ የኢትዮጵያ ሕግ አፈጻጸም ተስፋ ያስቆርጣል! ሴቷ የከፍተኛው ፍ/ቤት ፕሬዚደንትም ለዐቢይ ተመችተው ሁኔታውን አመቻችተው እንደሆን እንጂ፣ በሳቸው መምጣት በተዘዋዋሪ የኢትዮጵያ…	neutral	amh
የሞጣ ሙስሊም ግን ከምን አይነት ሰው ጋር ነበር ሲኖሩ የነበሩት። የሙስሊሙ ሱቅ ታቃጥሎ ሃዘን ተቀምጦ ውስጡ ተጎድቶ የአቃጣይ ወገን ሱቁን ከፍቶ ሲሸጥ እሱ ባያፍር እኔ አፈርኩ።ምን…	neutral	amh
ተማሪዎች የከፍተኛ ትምህርታቸውን ሙሉ ለሙሉ በብድር እንዲማሩ ይደረጋል – ፕሮፌሰር ሒሩት ወ/ ማርያም  መንግስት የዩንቨርሲቲ ተማሪዎች የወጪ መጋራት አሰራርን ሊያስቀር መሆኑን አስታ…	neutral	amh
ሲጀምር ጀዋር ሣይሆን የሠባዊ መብት እየጣሰያለዉ አብይ ነዉ የህግ ከለላ እየሠጠዉ አብይ ደሞ የመንግስትን መዋቀር እየተጠቀመ ሠዉ እያስፈጀና የዘር እልቂት እ…	neutral	amh
Southampton አውሮፓ ውስጥ በ data በጣም ከሚያምኑ ክለቦች አንዱ ነው። የራልፍ ቡድን ደግሞ በተለይ የፕሬሲንጉ ሰክሰስ ባልሳሳት እስከ game week 12 ድ…	neutral	amh
ያጣ ቢሆን ማጣት ምን ማለት እንደሆነ ማወቅ አለበት: እኛም አጥተናል: ልምን ማንም የማይመልሰው ጥያቄ ነው!	neutral	amh
ኢትዮጵያ በእውነቱ በኦሮሞ በኩል ባለው የፖለቲካ ፍልስፍና እና የፖለቲካ አሰላለፍ ከትል የፈጠነ እድገትን እንኳን አታሳይም ። ሀገርን መምራት በፌስቡክ እንደነ ጅዋር መለፍለፍ ብቃት…	neutral	amh
oh no	neutral	amh
ለመቃወም ብቻ አልቃወምም   ፕሮፌሰር ብርሃኑ ነጋ!!	neutral	amh
ኦኦኦኦ አሳ ምስል! ሁለት ብር ብቻ ነበር የሚያስወጣን::	neutral	amh
ቀን ይቅርታን የምትለምኑበት እና ህመም እና ተስፋ መቁረጥ እንጂ ሌላ ምንም ያልተተዉበት ቀን የሚመጣው ክፉ ይመጣል እናም ሕይወትዎን በመጨ…	neutral	amh
ዛሬ January 1 ነው ፡፡በነገራችን ላይ ሙሉ የሱዳን ህዝብ በዚህ ቀን ነው የተወለደው፡፡ማጣራት ከፈለጋቹ ፓስፖርታቸውን ቼክ ማድረግ ትችላላቹ፡፡ — feeling excited	neutral	amh
ብርቱ ሰው !  ለቀሩት የስራ ባልደረቦችዎ እ/ግ ልቦና ሰጥቷቸው ቀረ የሚሉትን ይዘው ባለው ላይ ጨምረው ኑሮ ላሰከረው ህዝብ መፍትሄ ይዘው እረፍት ባገኘን ።	neutral	amh
የማህብረሰቡን ጥቆማን የምታስተናግዱብት ግልፅ የሆነ የፌስቡክ ፔጅ ወይም ትዊተር አካውንት ቢኖራቹ ጥ…	neutral	amh
ሚኒስትር ዐቢይ ያልተደመሩላት የኢትዮጵያ ሴቶች የሰላም ጥያቄ (ሕሊና ብርሃኑ እንደጻፈችው)	neutral	amh
ግሪክ፣ እስራኤልና ቆጵሮስ በትናንትናው እለት ባወጡት የጋር መግለጫ የቱርክ ወታደር ወደ ሊቢያ  የመላክ እቅድ  በሊቢያ ያለውን የእርስበእርስ ጦርነት የሚያባብስ አደገኛ አዝማሚ እንደ…	neutral	amh
ልብ ብለሀል የሚቀጥለው የአሸባሪዎች ምሽግ ወይም ቶራ ቦራ የባሌ ተራሮች ናቸው ለሚመለከተው ሹክ ካልን ሰንበትን	neutral	amh
እነዚህ የስድብ ትምህርት የት ነው የሚያገኙት? ስድብ አናታቸው ላይ ጎጆ ቀልሳለችኮ። ሠው የመረጃ ማስረጃ አለ ወይ ብሎ በመጠየቁ እንዲህ የሚንጨረጨሩ ምናቸው ዞሮ…	neutral	amh
እና መረጃውን ቋንጣ አድርጎ ሊበላው ነው ዝምምም  ያለው? እንቅልፍም ስብስብ	neutral	amh
ይሄማ ከ2 ቴክስት በኋላ አየሩ እንዴት ነው? ይበርዳል? ይሞቃል? እያለ ነው የሚያደርቅሽ አይነት ነው	neutral	amh
እድሳት ላይ በነበረበት ወቅት ማንበብ ላልቻላችሁ፥ አዲስ ማለዳ ከፖለቲከኛው ጃዋር መሃመድ ጋር ያደረገችውን ቆይታ ከዚህ በታች ያለውን ማስፈንጠሪያ በመጫን ማግኘት ትችላላችሁ።  h…	neutral	amh
ኮንስትራክሽ በሚሰራው የመተማ - አብረሃ ጅራ የመንገድ ፕሮጀክት፣ የጥገና ሀላፊ (project maintenance manager) አቶ ብርሃነ ይሕደጎ በምዕራብ ጎንደር ዞን መተማ ወረዳ…	neutral	amh
አንዴ እተጌ ጣይቱ ለሀብቴ አባመላ  እኔ ነኝ አንድ እግሬን ጎንደር፤ አንድ እግሬን ሸዋ አድርጌ የምገዛው ሲሉ የሰሙት አለቃ ገ/ሃና ንግሥት ሆይ! ሺ ዓመት…	neutral	amh
⚠️ ማሳሰቢያ ለተገልጋዮች ⚠️  ማክሰኞ፣ታህሳስ 28 ቀን 2012 ዓ.ም. የገና በዓል በመሆኑ ኤምባሲው ለአገልግሎት ክፍት እንደማይሆን ለማሳሰብ እንወዳለን።  ከረቡዕ፣ ታህሳስ 29…	neutral	amh
ሀብታም ሲቀብጥ እኮ	neutral	amh
የ2012 ዓለም አቀፍ የአካልጉዳተኞች ቀን በዓል መሪ ቃል የ2030የልማት አጀንዳ እውን እንዲሆን የአካል ጉዳተኞችን ተሳትፎና አመራር ሰጪነትማጎልበት	neutral	amh
ምንአልባት ባህር ዛፍ በመሆኑ ይሆናል	neutral	amh
ይለወጣሉ ፣ የሚሰማቸው ህመ  ይለወጣሉ ፣ የሚሰማቸው ህመም ሊቋቋሙ የማይችሉት ይለብቻዎ ትሆናላችሁ ፣ የምትወዳቸው  O      O     O      O      O      /|/…	neutral	amh
ሰው ባደባባይ ደፍሮ እንዲህ ለመዝረፍ ምን የልብ ልብ ሰጠው??	neutral	amh
[በአንድ ወቅት አሁን ስሙን ከዘነጋሁት ሬድዮ ጣቢያ ጋር ባደረገው ኢንተርቪው የሰጠው ምላሽ ነበር] from Book for all	neutral	amh
እንግዲክ አለ ሀይሌ ገ/ስላሴ ከእንግዲክ ብሔርን መሠረት አድርጎ የሚመጣ የፖለቲካ ፖርቲ ቀይ ካርዱን ይበላታል ከፈለገ ሔዶ ለክልል ምክር ቤት ይወዳደር እንጂ እኔን አይገዛኝም ፡፡ መጪው ጊዜ ከ.....ብሩህ ነው!!!	neutral	amh
ተክልዬ ፀሐይ☀️ ጻድቃን በአባታቸው መንግስት እንደ ፀሐይ ያበራሉ። ማቴዎስ 13፤47	neutral	amh
ተው አውዳመታቸውን በሰላም ይዋሉ:: እንደምታውቀው ይሄ ኒው ይር ለነሱ በጣም ዲር ነው??	neutral	amh
የሚያዝናናው እዚህ ሰፈር ያሉ ባለብዙ ተከታዮች እንደዚያ የሚያምኑ አሉ ????	neutral	amh
በጣም ከባድ ህመም ነው ሃአ ትልቅ ሰው ነዎት ምድንወ ጥስው ርብቃመበ	neutral	amh
በጉ ነበር ሄልሜት ማድረግ የነበረበት::	neutral	amh
ሃገር /ክልል ሚመሩበት ፖሊሲ አላቸው	neutral	amh
ጌታ ሆይ በህልምህ ነው በለኝ።?? ይሄኮ ምርጫን ለማሸነፍ the best groundspeed! ፓርቲያችን ጠቅላላ ጉባዔውን ለመጥራት ዝግጅቱን ይጀምራል መግለጫው በዛን እለት ??	neutral	amh
በሀገር አንድነት ስም ለብሄር መታገል ከቁማርተኝነት አያወጣም!	neutral	amh
መላክዬ ዘመዶች እንዳሉኝ ትረሳለህ ልበል? የኔ forgetful	neutral	amh
ኢዜማን መምረጥ ሀገርን ከፈተና መታደግ ነው ሀገሪቱ በተፈተኑ፣ በሰከኑ፣ በተካኑ መሪዎች ትመራ ዘንድ ከሻቱ ካርድዎን እንዳያባክኑ። ኢዛማ ምርጫዎ ይሁን!!!	neutral	amh
ባለጁ* በዝቶ እጅ እጅ ብላ ነው ☺  *ባለጁ ሰመም ወርቅም የለውም ??	neutral	amh
እኔ የምለዉ ደሞ በፍጹም የለንም እንጂ እዉነትም ህብረብሄራዊ ፌዴራሊዝም ቢኖረን ኖሮ ለምን ኦሮሞ በአማራ ክልል ኦሮሞ ሆኖ አማራ በኦሮሞ  ክልል አማራ ሆኖ አ…	neutral	amh
ግራ የሚገባኝ አማራ ክልል ውስጥ በትራፊክ አደጋ ህይወቱን የሚያጣው ህዝብ ብዛት ነው? ምንድነው ምክንያቱ?	neutral	amh
