tweet	label	language
@user Oghu mmanya! Ke di way?	neutral	ibo
@user Biko oburu na aza gi, i me ka m mara biko	neutral	ibo
@user @user @user @user 🤣🤣 Chineke mere ebele umu akwukwo anaghi agu akwukwo.. Ejerem uli iga hu ezigbote enyi m na aga ikpatara utu ya ihe ahia	neutral	ibo
@user - The Latest Nwanne Ina eti Egwu 😥🙌🙌	neutral	ibo
Be there defending Davido and Chioma agala ga chọrọ ihe ịga arụ	neutral	ibo
Égwula oke osimiri ùgwù na nkè ntà ọbu mmiri ṅụọ ite agadi nwaanyị gaebu mụ https://t.co/lEJb8fKE9g	neutral	ibo
Unu mu'olu mu umu biko. 😫 https://t.co/VQfC1U9UuO	neutral	ibo
@user Early mormor mekwatarism na ato special... O na ato dika spontaneous mekwa. Special flavour....	neutral	ibo
Rice Oku with isi anu or fufu na ofe ukazi na mbam https://t.co/HpQcb5gh5i	neutral	ibo
@user @user @user @user @user @user @user Ngwanu, ubochi ozo m ga-afu gi. Jikere kwa o. Achoghi m inu na....asabeghi m efere na yard o!	neutral	ibo
@user Bịa kpọrọ m biko. Ka m soro gị nọrọ ofuma.	neutral	ibo
The New Onye Nkuzi https://t.co/X9CoIUn2Yd	neutral	ibo
@user Kedụ ihe a kpọrọ 'chick' n' abụ a maka ikike (poetic licence). odeabu ga-akpọ ọkụkọ maọbụ mmadụ aha ahụ iji zikputa akankà.	neutral	ibo
#NP Ude Nwanne @user w/@user n'oge #OBINWANNE #ubochim	neutral	ibo
#Ochichiobodo Nweghari ndi PDP na nsogbu ndi PDP ọhụrụ. Sonyere Naths Obikpo	neutral	ibo
@user @user @user Chioma, ọ ga amasị m ịmata onye ị bụ.	neutral	ibo
@user @user @user @user @user @user @user @user @user Ma nà ọ nweru ịke dị kwa mma na ọnụ Biko si sendia lum ka n'testia dị Ọkpa 😂	neutral	ibo
@user E no tire you reach how e tire me. Obodo a naalu n'iyi. Eziokwu	neutral	ibo
@user K isi gi	neutral	ibo
Igbo ndi m ji eme onu, puta nu binye aka maka odimma ala anyi. Ya ga Zie! https://t.co/bd3K4NK4pw	neutral	ibo
@user Halla Akpi Speedy nwanne akpo gi Where’s the food?	neutral	ibo
@user @user Anyi tukota ihe dika 500k anyi egolu godi one state na ime uganda ozugbo ozugbo 🤣🤣😂😂	neutral	ibo
@user @user @user @user @user @user Afugonum ndi Awka-Etiti uche zulu oke nah.. Young man gaa arapu umu agboho oga achu, Nuo iyi noo ndi Ajadu Nwanyi ka oga na esoghari.. Only happens in Awka-Etiti... Smh	neutral	ibo
@user 😂😂😂 Nna'm Ukwu Kedu Sir?.	neutral	ibo
@user @user @user @user @user @user @user @user @user @user @user Nke agworo agwo	neutral	ibo
@user @user @user Nke bu eziokwu bu na I don't fully trust that man anakpo Tuchel mana Oka Arteta mma.	neutral	ibo
@user Chaiiiii adanma gini Kam mere gi	neutral	ibo
@user @user Ka ifeem nkem? Mbakwa oo 🤣🤣 Well done, Udo di 🙋‍♀	neutral	ibo
@user @user @user You mean Ike ọkpa 🍑	neutral	ibo
@user I'na si MBA, m'na si gi ye'm ego nji eme MBA now...🤷 Ogini di 🙄	neutral	ibo
@user Obi n'agu akwukwo n'ala beke Iji buru onye dokita oyibo.	neutral	ibo
@user @user @user @user Okwa onye nwee ego onwee nwanne onye na enwero ego ana enwero uche	neutral	ibo
@user 😁😁😁😁😁 Nne hapucha kwa umu ihe ndi ahu niile Onye ga-alu gi ga-alu gi Ebe ezigbo oriaku anyi bu Mia nke Khalifa lugoru nwoke o dighi nwaanyi o bula nwere ike ighara ilu di n'uwa ozo. Maka chii😁	neutral	ibo
@user M nwere Ike ilota taa. Adibeghi m sure	neutral	ibo
Okwa mu na akponye onwe m nwa...	neutral	ibo
@user Eziokwu kà ikwulu nne, màkà asị ná ọ bulu nà agwọ emeghị ìhè ọjị bụ lu yá ụmụ áká ejiri ya kee nkụ ná ọhịa Ọbụrụ ịnụ bụ lu ọkwu 👆	neutral	ibo
Abu'm Onye Igbo-Ukwu 🌚 https://t.co/MsHit8KbIb	neutral	ibo
@user @user Biko gwa Oga Nick ka obia na your Adoration Ground, ozigbo! Asi na eme osiso, emeghara odachi	neutral	ibo
"@user This igbo get as e be lol, """"""""bia kumeka """""""" nsukka language sha, abum nwafo n'anambra steetí agam a bia kumeka """""""" n' oge adighi anya, Ada eji eje mba"	neutral	ibo
@user Amen ! Ngwa, ka’m hapu okwu	neutral	ibo
@user @user @user @user @user @user @user @user @user Adizim surpuru anya azụ ka Amanda si ekwu like this	neutral	ibo
Call me Aka n'chiputa nkwa 1 Mazi okpunna bu enyi 1 ojere jii laa jii 1 Nkenke efi n'achu Igwe… https://t.co/Iiu9D3rQla	neutral	ibo
@user Ubochi uka oo	neutral	ibo
Mpiampia mmiri na🙄 https://t.co/FmUzQKXn2o	neutral	ibo
@user Ehen nau nne. Ha enwero obi. Ndi mfe.	neutral	ibo
Obodo ndị ike ndị ike 😁😁😁 https://t.co/LG9w1iTY0G	neutral	ibo
@user Otele igwe ndi SARS 🌚	neutral	ibo
@user Confirmed biko O diri ihe a ka ahu m neediri	neutral	ibo
@user Kedụ ihe ị na-egbu asụsụ anyị kwanu??? 😂 😂 😂 😀. Were ya nwayọ bikonu. Kai.	neutral	ibo
IGWE AKWUDOLUEZE NKECHI MBU NA MBU NA ETITI IN AWKA-ETITI..... IGWE EEEEEEEEEEEEEE @user Government… https://t.co/KBOud4Tsam	neutral	ibo
@user Ihe nka e nwere ka odi nwanne m	neutral	ibo
@user Come to me then ma oburu na ujo adighi atugi	neutral	ibo
@user Nna Somto. Okwa ina fu? N'isi otutu oh.	neutral	ibo
@user Gị na Ọkpa..... 🤣🤣🤣	neutral	ibo
@user Nne biagodi nso ka m takwunye gi something.	neutral	ibo
@user Ebe niine ga bụ stew nnem....😁	neutral	ibo
- Chinese Nna ke du oge nkem nau 😪 https://t.co/UUPkzf1jAP	neutral	ibo
Bia ghota isiokwu Aku rue Ulo a ana ekwu okwu ya... #Ndigbo #IgboBuIgbo #omenala https://t.co/iWGtTLV6BD	neutral	ibo
@user Na only you walka come? Nne nwayo, I buzi monitoring spirit, 5 years e ji eme degree ka I ji na amonitor ex gi... Nna Biko Agbani road ga apu. Asi nka bu octopus standard.	neutral	ibo
Tbt night memory In ugbawka voice/tongue Anyi ejewe amata ndi akwa siri ike na ufu, onye odika… https://t.co/c9mzxlQk8X	neutral	ibo
Erica fans ngwa bia nu here😂😂😂 https://t.co/902nfHeJ2j	neutral	ibo
@user Ngwanu eme Sia kà ànyị kpa	neutral	ibo
@user For what nah? Ebe Umu nwa passa?	neutral	ibo
@user Onye nkụzi, onye ụwa 😅 😅 😅	neutral	ibo
@user Mazi I bu okachamara n'asusu Igbo. Aka m di n'elu. Ekwetago m.	neutral	ibo
@user @user @user Ndị be Elohim oil nd Gas! Nnukwu mmadụ na ekwulumiri	neutral	ibo
Aru gbaa afo, owuru ome na-ala.	neutral	ibo
@user, hapia Biko, oqua ofu ifea ko menu unya. I hota go, ngwa kachifo nwanne. https://t.co/YzNQciZx6l	neutral	ibo
@user Ebe ahụ ka anyị ga ebinye aka 🤣🤣	neutral	ibo
@user Ihe nke a owu ji bikonu🥺	neutral	ibo
@user @user @user @user @user Onye akpakwana nw'agu aka'nodu, mo'dindu, monwuluanwu.🎶🎷🎤Onye akpakwana nw'agu aka'nodu. Madam, me I don talk my ownoo.😁😂	neutral	ibo
So ndi Abeokute amaro na idi too #Igbotic? @user Ana ekwu father Asim oru okwukwe!!!!!! #CatholicTwitter https://t.co/FDgbGmAa7I	neutral	ibo
Igbo Adage: Ura toba uto, ekwoba ya ekwobe	neutral	ibo
@user Hapu ihe ahu.. Onye buru ebu ebugo.. https://t.co/fdIf5Ysdel	neutral	ibo
Tailor: fụọ afo a nwanyị Me : madam, afụ go mụ a. Tailor: bia, o okea ka afo gi ra??? Me :🙄🙄🙄🙄	neutral	ibo
@user @user Dude I'm ignoring u on purpose...I chóro I bu putam ukwu n'ama...	neutral	ibo
Afọ ekwero ụkwụ zụrụ ike #IgboProverbFriday	neutral	ibo
@user @user Iwu onye ebekanyi?	neutral	ibo
@user Iwe gi adina oku.. achoo m ima ihe m ga akwado maka ya mgbe m ga-abia b’unu	neutral	ibo
@user @user @user @user Egwuregwu a kpọ go gị ụlọ akwụkwọ 😂😂😂😂😂	neutral	ibo
#enugugrillandmingle Ọ chụpụrụ onwe ya n'ụgbọ asina na ụgbọ abaghị ya! We move!! https://t.co/EXiCohfi7A	neutral	ibo
Nna fọgeti, @user gaara ụlọ akwụkwọ. Ọ mara buku.	neutral	ibo
@user @user @user @user @user @user @user @user @user @user @user @user Ndị a ebiro na Naijiria biko.. Inukwa😃	neutral	ibo
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Aka m di Ocha oh!🤷‍♂️ Maka mmadu i ma mu ula! 😩	neutral	ibo
@user @user Onye ebe n’ozubulu ka ibu?	neutral	ibo
@user Mmiri ugbo ala adighi oke onu ugbua, kedu ebe ibi?	neutral	ibo
@user @user @user @user @user Aburo his mentor biko Amam ndi bu my class members mgbe ahu O @user na @user mentorlu @user	neutral	ibo
Ka chi fo, Ka ọ dị echi💤😴	neutral	ibo
@user @user Nne Biko refer to direct message gi na odi mkpaa . Udo ♥️.	neutral	ibo
@user @user @user @user @user @user @user Ndi church anyi	neutral	ibo
@user @user @user Nwanne hapu safari O foo ndi oga etiyelinwu anya	neutral	ibo
Otu onye tuo izu, o gbue ochu https://t.co/In6IaAr31m	neutral	ibo
@user @user @user @user @user @user @user @user @user @user @user Ka ọ dị echi	neutral	ibo
Miss 042 Enugu is da Bomb. Ugegbe Oyibo. One fresh Udi Palm Wine for you dear. #MissEnugu	neutral	ibo
@user 😂😂😂ugwo nke a eh	neutral	ibo
@user E ji Igbo agwa onye ocha😂 ifukwa nke a na-akpọ ỌKPA?? Nni anwa zoo mmadu na UNEC.	neutral	ibo
Anyị amaghị kà ụmụ nwaanyị ụfọdụ this days si kwado https://t.co/6i5GQhu77x	neutral	ibo
@user @user Nwanyị Ákwá ibom achịkpugo gị ụkwụ n'ụlọ abi. Ka m were ụjọ kweta.	neutral	ibo
@user Azu nti mmadu na-ato ka onugbu ma emewe ikwokirikwo	neutral	ibo
@user @user @user @user @user Choba onye gabu oyi gi o. Jee choo ya redeemer	neutral	ibo
@user @user @user @user Ebe ọ bụ a nne... Ọgwụ maka any type of sickness... 😅	neutral	ibo
Even Truecaller don increase their price from 250/month to 399/month A ṣẹ̀ṣẹ̀ bèrè nì ọ̀rẹ́ Nkea bụ nkeji nke mbụ	neutral	ibo
@user @user 😂😂😂 Nwanna NNE bu onye si mu kpotara ya nwatakiri di mu mma na aru. Uru ka mu na abalu ya otua	neutral	ibo
@user @user Ọ kụrụ the boy ihe ka o zuru ekwentị na computer village	neutral	ibo
@user @user Nne Fada on my mind. Kai! I ya ebeju akwa afọ!	neutral	ibo
@user @user Nne I rulu ulo	neutral	ibo
@user @user Ife eji achu njo afia na Obi mgbani enu	neutral	ibo
@user Oriental brothers, Osita Osadebe, Onyeka Onwenu na Milke Ejeagha egwu ha na amasim nke ukwuu!!!	neutral	ibo
Asi na otu ụbọchị, anyị ga-ahapụ ụwa a gbakwuru onye nwanyi, koro ya ka anyị na ije si ga. Onye isi m, Sen. Benjamin Uwajumogu, nke a bụ ebe njem gị ga-akwụsị. La n'udo. #WorldIndigenousLanguageDay #BenGoesHome #RIPBen https://t.co/XMIxSYu8aW	neutral	ibo
NP '' Mmadu Mezie Ndu Ya Emezie''- Oriental Brother #MRIBwithTLD #MorningRunsIB w @user @user / @user	neutral	ibo
@user Kedu uru akuko a bara ndi Imo? Biko, anyi choro ina-ahu oru ina-aru	neutral	ibo
@user Nne rido onwe gi nri, o Kwanu nke onye riri ka ó bú ana.	neutral	ibo
@user Ọhụrụ nwanyị sie rice	neutral	ibo
Doo nụ, onye a aburozi nwata 😂😂😂 https://t.co/rlho6Qu5f5	neutral	ibo
@user Kedu ebe passport m di???	neutral	ibo
Umu Igbo onye nke anyi eme goh ya ozor Ka Anyi zu Kota nyere ya aka. https://t.co/owm1g9hoqx #ReilC bu onye Nnewi #TGYEP #TheGhettoYouthEP	neutral	ibo
@user @user @user @user @user @user @user @user @user @user @user @user @user Odogwu Na mmanu nri	neutral	ibo
OMG 😂😂😂😂😂 onye muru gi @user https://t.co/FJkGPSVPFP	neutral	ibo
@user @user @user Nna nke a dalu uda 😂😂	neutral	ibo
@user @user @user Nwanne mmadu How far Ele kwanu nga gi onwe gi nno	neutral	ibo
@user e soro anyi buru ndi @user fans?	neutral	ibo
A mụtago m ka esi eme akamụ 💃💃💃💃💃💃	neutral	ibo
As long as na ikponyee m Ada Nne gi. Kpolu fa biaba! I ya ekposazi ihe nke gi, ginwa mazi! 😂😂😂 https://t.co/n3wkvMxXGD	neutral	ibo
@user Amarachi ngwa fbk	neutral	ibo
#TWHSunriseService @user #AfricanPraise 🎸Ihe o na me Agidigba o🎸 @user @user @user	neutral	ibo
"@user @user @user Mine is """"""""mmadu kpakwa ya nwanne gi nwoke""""""""🤣"	neutral	ibo
@user @user 🤣 🤣 Bia ka mụ nye gị number the cousin 😜😜	neutral	ibo
@user In Nsulu, ngwa land.	neutral	ibo
@user Lekwa green bottle na aka onye obula, equal opportunity	neutral	ibo
#NP makojo @user # oge ndi igbo @user @user https://t.co/MvL4ptTIEz	neutral	ibo
@user Eze mmụọ Bikọ e neediri m Thermostat C300 Biko Direct Belgium ka m chọrọ, daalu	neutral	ibo
@user @user @user Choro nwanne gi ego biko.	neutral	ibo
@user Anoghi ofu ebe ekiri mmou	neutral	ibo
Ndị á ámárọ̀ kà anyị sị kwado.	neutral	ibo
@user @user Eziokwu Kedi iru gi m juru ESE ya	neutral	ibo
Nkwa akwado sịrị, kedu ebe a na-etinye isi? https://t.co/e2yFd883UO	neutral	ibo
OTU ONITSHA ADO ✊❤️ https://t.co/AO6O8k4lQy	neutral	ibo
Nke a atom echie.. @user @user @user @user osi e joro njo eji eje court. Asusu ndi ekwulobia. https://t.co/uT4WqjzXC2	neutral	ibo
@user Kelechi ụmụ nwaanyị 😂😂😂😂	neutral	ibo
@user Nna eh... ihe nke a akarigo m... obusi routine o 😫😫😫	neutral	ibo
@user @user @user @user @user Na you sabi... Jûkwà asé ife n' eme na Akwuzu SARS..	neutral	ibo
😭😭😭 Ferdi, Kedu Onye kpasuru gi iwe? https://t.co/w20azD2wZY	neutral	ibo
@user Nke gi kam ga abu na Val nke a #KongaShowLove	neutral	ibo
@user Lmao.... Gini GA esi ike? Oka wuukwa beer ka anyi ka na ekwu okwu ya?	neutral	ibo
@user That's the content I am here for. Isuru Ekwulobia wehe. Otowuo m.😄😄😄	neutral	ibo
@user Ozokwa? Ngwa nyem number ya ka'm gwa ya eziokwu... O dika idi too nice	neutral	ibo
@user Egwu anyi ji a r’ose Keke napep🎶	neutral	ibo
@user I saw achukwu, oji ọnụ, ajị bussu, Ikéngà perform	neutral	ibo
@user Still OK, just keep enough water close to you màkà na àgwà na ana mmiri nke ụkwụ 😁	neutral	ibo
@user Ọ di very obvious. Sị gwobalu trump abacha till okpaputa the visa 🤣😂	neutral	ibo
@user Nonny, nwanne mmadu! Kedu ka eke si anya anwu?	neutral	ibo
@user @user @user @user @user Kwuo eziokwu Oburo ginwa bu onye nke ji akwa melu nri kwa monday morning obula	neutral	ibo
@user Smh... unu ga nwuo nmiri oyi ka anyi nu ihe	neutral	ibo
@user @user @user @user Nwanne, soghachi godi m first. Ndị Anambra ndi ozo nọkwu here sorokwu o m, agam e soghachi.	neutral	ibo
Chekeleke nyem mbo ocha ma gi were mbo oji 😂😂 https://t.co/Le91SQfV2q	neutral	ibo
@user @user @user @user @user @user @user @user @user @user Mpa... anyi na anwakwanu oke anyi nwelu ike.. Mmadu agaro egbu kwanu onwe ya	neutral	ibo
@user @user Ya wuru onye? Bia, emebikwala ahia m o	neutral	ibo
Ogini na eme ebaaaa! https://t.co/eIt2acWmqT	neutral	ibo
@user Okwa one girl ooo, na agbaghari here. Onwere oyi nwoke Mana ona egwusam egwu somehow.	neutral	ibo
#NP Ka Ima Nka A, Ima Nka Ozo by Captain Muddy Ibeh #IgboHighLifeRequestShow with Nwachinemerie, AdaN'liUkwuAnu #1047SMAFM https://t.co/HtQhxOqgpu 09091111049 08093331067 08177771049 08188881067 SMS/Whatsapp 08094441067	neutral	ibo
"@user I understood the first part which says """""""" o were ihe bu na onwu ga-egbu nwa nkita, agaghi ekwe ya nu isi nsi"""""""". The closing part says """""""" Si ebe a pup""""""""."	neutral	ibo
@user Onye i na anwuru	neutral	ibo
@user nwanne gi kam kwu na azu wele ya gaba	neutral	ibo
lol... Ndi mmadu🙆🙆🙆 https://t.co/8tSwvsBPYx	neutral	ibo
Nna nwunye gi a mechiri akwukwo... https://t.co/5RLKzjJGYe	neutral	ibo
"@user Clip damn funny... Ah mean.. """"""""Nke si na o ma ebe, I fvckin throw her away ebe o ga ebe..."""""""" 🤣😂🤣😂"	neutral	ibo
@user 🙌👌 Ọ na apị gị nwa ana apị nke gi	neutral	ibo
@user Onye bu y'all??? I bia kwa 😏	neutral	ibo
@user @user @user Anubeghi m egwu ogene.	neutral	ibo
Oge ọ bụla https://t.co/CDX5iSNVrV	neutral	ibo
@user Lol, ngwanu Kai mezie nke fọrọ nu. Mepee ụzọ kam bata	neutral	ibo
EGWU- #SLIMBROWN FT @user 4 #OTIGBAJUNCTION W// @user, @user, @user AND @user #JOLI_TUESDAY	neutral	ibo
@user @user @user ngwa kfb... Cj	neutral	ibo
@user Chelu biko na mua ejighi ego so odika breakia di inevitable	neutral	ibo
Ka ịma egwu mmiri, ịma egwu ọkụ? https://t.co/PapVyTmtIv	neutral	ibo
@user Onye kwuo na ife n'ato uto, biko kwuo ife ona ato kaya	neutral	ibo
@user bia nke mama onyinye	neutral	ibo
@user @user He holds the title of “Nwadiohanma Ngwa”.	neutral	ibo
@user @user @user @user Nyaa sọ picture ka ị chọlụ ị́sè ebe a na-ele ịfe? Ọkwa ịfụlụ gị nụ nwa	neutral	ibo
@user Anyways mgbe m lota, nwa e buru gi	neutral	ibo
Adiro eji anya ocha eje uka white. https://t.co/gaUpSqiDAk	neutral	ibo
@user @user @user AKUKO GAGARA 😀 😀 😀 😀 😀 😀 God Bless Nigeria 🇳🇬	neutral	ibo
@user Tinye aru ka'm gba gi chick 🌚	neutral	ibo
@user Oyi ona atu gi	neutral	ibo
@user @user Onye ga na ewepuru m agwo n'ulo😣	neutral	ibo
@user @user @user @user @user @user @user @user Ma izu ogwu ma akwukwo nwa onweghizi nke nga eme biko... Kam nwelu nwayo na agba mbo otu nwelu ike riowa osebuluwa aririo ka obunye umu iyoo ike ka asili laa	neutral	ibo
Bikonu @user, @user, @user na ndị ọzọ ndị ma asụsụ Igbo ofụma, gịnị bụ aha oyibo nnụnụ a Igbo na-akpọ kpalakwukwu?	neutral	ibo
@user @user @user @user @user @user @user @user @user @user @user Nna chorumu ofu okpa do oku!!	neutral	ibo
@user @user @user @user Ndụ m dị woooo mehn	neutral	ibo
@user No be lie. Nyua aru mgbe obula e feel like to nyua aru. 😂	neutral	ibo
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Gerraway biko.... Ejelum business na nnewi biko... Ejerom ifu nwa obula	neutral	ibo
#NP: Onye ori utaba by @user on #SaturdayFlakes with @user	neutral	ibo
@user Onwe gị ooo, I ga aga eluigwe nne, oburu na I na alike ihe a	neutral	ibo
@user @user Ya weta mgbanaka Osiso Oge Adiro	neutral	ibo
Nna eh!! Ife na eme https://t.co/sBE4ziV3gL	neutral	ibo
@user @user @user Oga nyekwam efe this morning ooh. Agam awulikwa elu kee gi okpo ooh	neutral	ibo
@user @user Aka n'ekwu nke I kwuru, ina ekwu ozo🤣🤣	neutral	ibo
Nna oburu n'iliki ro ya, chain kariri akari na-ime afia, choro size gi! 😂😂😂😂😂😂 https://t.co/iwYAe58pAi	neutral	ibo
@user Nne, that Awkuzu di egwu	neutral	ibo
@user Mmiri ka ukwa 😂😂😂	neutral	ibo
@user Nká ahụ bụ obere eziokwu	neutral	ibo
Ilu bu nmanu Igbo ji eri okwu https://t.co/wsIKtAbsgx	neutral	ibo
Kedụ ihe unu na gate a ji?😁😁🤣🤣🤣🤷‍♂️ https://t.co/AoV4rUEQC9	neutral	ibo
@user Oyi kwara ife ahụ 😁	neutral	ibo
@user Mgbe ezi nọ nụzọ ukwa	neutral	ibo
Onwero Onye obu faultia 😁 https://t.co/8rsSX1xC9o	neutral	ibo
@user Zuru ike na ndokwa Eze egwu	neutral	ibo
@user onye ka aga aju? Me sef I plexxed the day I went ofozie gi 😒	neutral	ibo
Owere ife mmadu agha afu eba 😤 https://t.co/Dn7rlk7VfV	neutral	ibo
@user Anyi aga kwuli gi igwo...i wu international staff 😁	neutral	ibo
@user help us out onye Nkuzi https://t.co/viiABPcPhH	neutral	ibo
@user @user I kwuru eziokwu nwanne m, Umu nwanyi bu Chi anyi Na ahu Anya taa...uru ezigbo nwanyi bara hiri Nne nke ukwu	neutral	ibo
@user @user @user @user @user @user @user @user @user 😂😂Eswama kwesi i make sure na di Place na adi ocha too.	neutral	ibo
@user Ònye me bịa ụwa okwu ọ ụgwọ ya na pound sterling walahi 😂😂👍	neutral	ibo
Kuzma ngwa go out inugo	neutral	ibo
O si na o na ebe akwa na giri mere? https://t.co/GM4BEKKE8g	neutral	ibo
@user Ọkwa ndị nkụ line ka ịnọ ọ	neutral	ibo
Orji Kalu (North) APC Yet to be declared (South) *ANAMBRA* Ifeanyi Uba (South) YPP Two others yet to be declared *EBONYI* Sam Egwu(North)PDP Michael Ama Nnachi (South)PDP Obinna Ogba(Central) PDP *ENUGU* Ike Ekweremadu (West) PDP Chimaroke Nnamani (East) PDP Chuka Utazi(North)PDP	neutral	ibo
“i bu onye aka ekpe?” yeah nigga	neutral	ibo
NP egwu nkwu @user //#justhit with @user	neutral	ibo
Ọ dị m ka agaghị echewe ebe m tụfuru obere akpa m!	neutral	ibo
@user @user Ha eruro. Anyi bu ndi Igbo:taa, echi na nwanne echi.	neutral	ibo
£75m for Lukaku na uwa Jesus nke a?😂	neutral	ibo
@user @user @user @user @user @user @user @user @user @user @user Okorobia enyi ya nwaanyị na-eri mkpụrụ ji ya, sị na ọ dị ya ka ọ na-akọnye ya n'ala.	neutral	ibo
🎧Now on: apriwa @user #k'anyinoria na oge ndigbo @user @user	neutral	ibo
A na eli olu gi, O na aso gi!!!!😒	neutral	ibo
Nwanne, biko kedu Ife Bayern Munich na Dortmund gbalu unyaa? https://t.co/ppub6DqPYh	neutral	ibo
#NP Onye Ori Utaba by Mike Ejeagha #EkweKwoAmaAgba - Mazi John Chuwku #1047SMAFM https://t.co/HtQhxOqgpu 08092221067 08093331067 08188881067	neutral	ibo
@user Lmao. Piss obu nke gi? 😕	neutral	ibo
@user @user Ochi gi a azaghi ajuju mu nne.	neutral	ibo
Iyoooo na ele akpo mmadu 15 na Ochanja..... #Onyeobodo #selfie #onyeigba raaaaacka!!!!! @user Lagos, Nigeria https://t.co/qrjdgHGoCU	neutral	ibo
@user Chi bọọ anụ ọzọ	neutral	ibo
#NowPlaying🎶Chetakwa nwanne gi @user @user @user on #Ogendigbo📻 ~🎧https://t.co/SnHqavzjKh	neutral	ibo
@user Okay, nsogbu adiro🤗 mua che na'e bu onye ngwa... m'asi k'am kèle gi😊. Nno!	neutral	ibo
@user Biko nna, kedu ebe aga enweta ukwa na Awka?	neutral	ibo
@user @user Lil bro kedu? Onwelu onye na acho gi okwu?	neutral	ibo
Ike nọdụ ana, ọ taa ọjị. Mana, bịa nụrụ nwa m n'ife sokwa oooh! @user @user @user @user @user #IgboAmaka #IluIgbo @user @user	neutral	ibo
@user Nwanem Kelechi.. Ke Amerika di?	neutral	ibo
@user @user @user @user @user @user @user @user @user Anugom ife ikwulu nwanne.. Enwelum ike ichekwa ya eche?	neutral	ibo
@user Imetibehu ezibote ego aka, gi na kpo onweghi stingy. Mtcheew kitikpo	neutral	ibo
@user Ole ni e...Mtcheeew audio money wey we no c.	neutral	ibo
@user Kai, le kwa numu nsogbu? (Kai, ka se nfana?)	neutral	ibo
No be lie odogwu 👑👑 https://t.co/4UIFXbgiLk	neutral	ibo
Ome nma n'a nma yi ana Ome njor n'a njor yi ana Igwe amaro ibezi ya... Nke Onye metele oburu!. 🎶 🚀	neutral	ibo
@user Hahahha Dokita oñu otu. Ñuruma nwa nna a. Head follow for go ye forth and multiply🤗	neutral	ibo
@user Odi mma. Willie no na oru, and ndi Ojoto na ekwuputa maka ya.	neutral	ibo
@user imala otu l’eji asu ngwa dialect?	neutral	ibo
@user Ana ekwu onu efu ekwu?	neutral	ibo
Ka asi were ike nyuwa ahu, asi kwa were ya kwawa igbugbo. https://t.co/MPo9orjfJV	neutral	ibo
@user Ha kwanyere onwe ha ugwu	neutral	ibo
@user Eziokwu!!!! We don't	neutral	ibo
@user Elili akpalu aho n'abo, aga eji ke igwe	neutral	ibo
I mara ihe I ga- eme ka e nwe nweta biafra, me ya ugbu a maka na o bughi mgbe e nwere biafra ibido maghaliba.	neutral	ibo
@user Ọ dị ụzọ ise	neutral	ibo
@user Happy New Years in advance Nnaa 🥂 Emesia nga akpo gi.	neutral	ibo
@user @user 😂😂😂 acholu m ima udi nke o	neutral	ibo
@user ka ha kpatakwa gi aka. I ga eji testimony nata	neutral	ibo
@user @user @user @user @user @user @user Makana Y nwere anaka abụọ na otu ogologo ọdụdụ 🚶🏾‍♂️🚶🏾‍♂️🚶🏾‍♂️	neutral	ibo
Okwu chukwu..... #Emerald_OUK @user Amazon Maitama https://t.co/QbgZYGMUYr	neutral	ibo
@user Hahahahahahaha Maka na m anaghị eyi ya ese foto emeaniro na m anaghị eyi ya oo	neutral	ibo
@user @user Akwa oche m zụrụ oké ọnụ, m yiri ya, ụmụ ụwa ana akpọ m oo... Akwa oche 🎶🎶🎶	neutral	ibo
@user Olu nke a na-aru n'oge Christmas........... A ma m n'udo di nne	neutral	ibo
Onwelu onye Obodo oyibo nacho nwunye? Adim nkwadobe.	neutral	ibo
@user Hahaha! Fikile di egwu.	neutral	ibo
@user @user Kai, try na... Ọ bụrụ godu naanị otu(just one)	neutral	ibo
@user @user @user @user @user @user @user Efesa ihe a obara o ruwa oru ozugbo😭😭😭😭	neutral	ibo
@user 😂😂ngwa gosim foto gi inugo 👏	neutral	ibo
@user @user Oge dị biko	neutral	ibo
Umu Enugu!!!! @user VJ Search atugo down na Ogbe anyi...Puta Nu na Dome na ututu a ka anyi gosi ha ka anyi si aku na Ogbe..@user	neutral	ibo
@user Ana eme ihe umu-me.	neutral	ibo
@user Mba biko, adim capable. Soro ibegi gawa meeting n'elu	neutral	ibo
@user Nwee gị na uncompy eeh😏	neutral	ibo
@user @user O nko bi akuko.	neutral	ibo
BBC News Ìgbò - Akụkọ ga-amasị gị ikọ mgbe ọbụla https://t.co/cXdY0WZ95T	neutral	ibo
@user @user @user @user Ejighi igbo agwa ya onye ocha... Akunwafor nwa Okwuayanga, anyi kwugi na azu..	neutral	ibo
First Stanza in Igbo: Bilie nu ndi ala anyi Irubere oku Nigeria isi Ije ozi ala nna anyi Na ifunanya na ike na okwukwe, Olu ndi dike anyi gara aga Agaghiabu ihe efu, Ije ozi n' obi n' ike n'okwukwe Otu ala jikolu onu na nnwere onwe Udo na ịdị n'otu.	neutral	ibo
@user @user Tụgharịa ihe a ị dere na Igbo. 🙄	neutral	ibo
@user Ira mmiri odi na agbulu unu?	neutral	ibo
Igbo bụ igbo onwere ihe na-agụsi m ike o. Onye ga-agwa ihe ọ bụ? #igboamaka #IgboTwitterCommunity @user @user @user	neutral	ibo
